image_id,split,width,height
2008_003688,train,500.0,375.0
2008_003689,train,500.0,375.0
2008_003691,train,500.0,375.0
2008_003697,train,375.0,500.0
2008_003701,train,500.0,375.0
2008_003703,train,500.0,337.0
2008_003706,train,500.0,333.0
2008_003707,train,500.0,375.0
2008_003712,train,429.0,500.0
2008_003719,train,500.0,375.0
2008_003726,train,500.0,382.0
2008_003729,train,500.0,230.0
2008_003732,train,500.0,375.0
2008_003746,train,500.0,375.0
2008_003748,train,500.0,309.0
2008_003761,train,375.0,500.0
2008_003762,train,500.0,375.0
2008_003764,train,500.0,375.0
2008_003769,train,500.0,311.0
2008_003773,train,334.0,500.0
2008_003774,train,500.0,333.0
2008_003776,train,500.0,462.0
2008_003779,train,500.0,375.0
2008_003781,train,333.0,500.0
2008_003788,train,500.0,333.0
2008_003791,train,356.0,500.0
2008_003796,train,500.0,375.0
2008_003802,train,500.0,331.0
2008_003811,train,500.0,375.0
2008_003814,train,500.0,335.0
2008_003815,train,500.0,375.0
2008_003819,train,500.0,375.0
2008_003831,train,500.0,375.0
2008_003841,train,500.0,332.0
2008_003842,train,500.0,375.0
2008_003847,train,500.0,375.0
2008_003849,train,500.0,375.0
2008_003852,train,500.0,375.0
2008_003854,train,500.0,375.0
2008_003864,train,500.0,375.0
2008_003866,train,500.0,338.0
2008_003870,train,500.0,375.0
2008_003871,train,500.0,375.0
2008_003882,train,380.0,378.0
2008_003883,train,500.0,375.0
2008_003888,train,400.0,284.0
2008_003891,train,500.0,375.0
2008_003892,train,500.0,333.0
2008_003908,train,374.0,500.0
2008_003913,train,332.0,500.0
2008_003914,train,375.0,500.0
2008_003916,train,375.0,500.0
2008_003920,train,500.0,375.0
2008_003922,train,500.0,281.0
2008_003925,train,500.0,333.0
2008_003939,train,375.0,500.0
2008_003942,train,500.0,375.0
2008_003947,train,500.0,333.0
2008_003956,train,500.0,375.0
2008_003966,train,500.0,333.0
2008_003967,train,500.0,375.0
2008_003970,train,500.0,375.0
2008_003974,train,500.0,500.0
2008_003975,train,500.0,333.0
2008_003978,train,500.0,377.0
2008_003984,train,500.0,375.0
2008_003985,train,500.0,375.0
2008_003986,train,500.0,375.0
2008_003992,train,460.0,500.0
2008_003995,train,500.0,375.0
2008_003998,train,500.0,375.0
2008_004000,train,500.0,333.0
2008_004004,train,500.0,333.0
2008_004008,train,500.0,375.0
2008_004014,train,500.0,375.0
2008_004017,train,500.0,333.0
2008_004021,train,375.0,500.0
2008_004022,train,500.0,334.0
2008_004024,train,500.0,333.0
2008_004026,train,335.0,500.0
2008_004036,train,500.0,375.0
2008_004037,train,500.0,333.0
2008_004042,train,500.0,352.0
2008_004044,train,500.0,375.0
2008_004053,train,500.0,375.0
2008_004055,train,500.0,218.0
2008_004066,train,500.0,333.0
2008_004074,train,500.0,375.0
2008_004077,train,500.0,375.0
2008_004080,train,500.0,375.0
2008_004084,train,500.0,333.0
2008_004087,train,500.0,447.0
2008_004092,train,375.0,500.0
2008_004097,train,500.0,375.0
2008_004100,train,500.0,332.0
2008_004102,train,500.0,375.0
2008_004106,train,500.0,319.0
2008_004110,train,500.0,375.0
2008_004112,train,500.0,375.0
2008_004113,train,500.0,333.0
2008_004120,train,500.0,333.0
2008_004122,train,500.0,375.0
2008_004130,train,500.0,375.0
2008_004134,train,500.0,375.0
2008_004138,train,500.0,375.0
2008_004145,train,500.0,375.0
2008_004147,train,500.0,475.0
2008_004148,train,500.0,375.0
2008_004161,train,333.0,500.0
2008_004163,train,333.0,500.0
2008_004165,train,500.0,329.0
2008_004171,train,375.0,500.0
2008_004176,train,480.0,438.0
2008_004195,train,500.0,333.0
2008_004196,train,500.0,375.0
2008_004201,train,500.0,498.0
2008_004208,train,500.0,375.0
2008_004217,train,500.0,378.0
2008_004218,train,441.0,211.0
2008_004224,train,500.0,337.0
2008_004231,train,500.0,334.0
2008_004232,train,500.0,375.0
2008_004235,train,500.0,355.0
2008_004239,train,500.0,347.0
2008_004246,train,500.0,375.0
2008_004247,train,500.0,375.0
2008_004259,train,500.0,399.0
2008_004265,train,400.0,300.0
2008_004269,train,500.0,375.0
2008_004274,train,500.0,375.0
2008_004276,train,500.0,375.0
2008_004280,train,500.0,375.0
2008_004284,train,500.0,334.0
2008_004287,train,500.0,375.0
2008_004288,train,500.0,375.0
2008_004291,train,500.0,375.0
2008_004293,train,500.0,375.0
2008_004296,train,388.0,500.0
2008_004301,train,500.0,375.0
2008_004303,train,500.0,375.0
2008_004307,train,375.0,500.0
2008_004313,train,500.0,329.0
2008_004314,train,201.0,500.0
2008_004319,train,500.0,375.0
2008_004321,train,500.0,333.0
2008_004325,train,375.0,500.0
2008_004328,train,375.0,500.0
2008_004331,train,375.0,500.0
2008_004342,train,375.0,500.0
2008_004353,train,500.0,380.0
2008_004358,train,500.0,375.0
2008_004362,train,500.0,375.0
2008_004365,train,333.0,500.0
2008_004372,train,400.0,267.0
2008_004376,train,500.0,324.0
2008_004378,train,500.0,332.0
2008_004380,train,500.0,500.0
2008_004385,train,500.0,375.0
2008_004387,train,500.0,375.0
2008_004398,train,249.0,363.0
2008_004403,train,500.0,375.0
2008_004410,train,500.0,333.0
2008_004411,train,500.0,333.0
2008_004412,train,375.0,500.0
2008_004416,train,500.0,375.0
2008_004418,train,500.0,344.0
2008_004428,train,500.0,375.0
2008_004430,train,500.0,333.0
2008_004435,train,500.0,375.0
2008_004436,train,400.0,300.0
2008_004439,train,500.0,375.0
2008_004441,train,500.0,375.0
2008_004443,train,333.0,500.0
2008_004450,train,500.0,375.0
2008_004452,train,500.0,333.0
2008_004457,train,500.0,375.0
2008_004458,train,500.0,295.0
2008_004462,train,500.0,335.0
2008_004480,train,500.0,375.0
2008_004488,train,480.0,263.0
2008_004490,train,375.0,500.0
2008_004492,train,500.0,375.0
2008_004493,train,500.0,375.0
2008_004499,train,500.0,281.0
2008_004505,train,500.0,375.0
2008_004506,train,500.0,375.0
2008_004512,train,391.0,500.0
2008_004513,train,459.0,500.0
2008_004515,train,500.0,396.0
2008_004518,train,500.0,324.0
2008_004519,train,500.0,375.0
2008_004532,train,500.0,333.0
2008_004539,train,500.0,375.0
2008_004544,train,500.0,332.0
2008_004545,train,375.0,500.0
2008_004547,train,500.0,375.0
2008_004551,train,500.0,375.0
2008_004559,train,375.0,500.0
2008_004567,train,375.0,500.0
2008_004568,train,500.0,281.0
2008_004570,train,347.0,500.0
2008_004574,train,500.0,375.0
2008_004581,train,500.0,375.0
2008_004583,train,500.0,375.0
2008_004584,train,500.0,375.0
2008_004585,train,500.0,375.0
2008_004588,train,500.0,377.0
2008_004590,train,375.0,500.0
2008_004593,train,375.0,500.0
2008_004602,train,375.0,500.0
2008_004603,train,500.0,334.0
2008_004607,train,400.0,500.0
2008_004611,train,500.0,375.0
2008_004616,train,500.0,375.0
2008_004617,train,375.0,500.0
2008_004620,train,400.0,500.0
2008_004629,train,400.0,300.0
2008_004631,train,500.0,333.0
2008_004634,train,500.0,375.0
2008_004635,train,332.0,500.0
2008_004636,train,500.0,375.0
2008_004648,train,500.0,333.0
2008_004649,train,500.0,375.0
2008_004661,train,500.0,333.0
2008_004663,train,500.0,375.0
2008_004666,train,500.0,375.0
2008_004667,train,500.0,375.0
2008_004668,train,500.0,375.0
2008_004671,train,500.0,335.0
2008_004672,train,500.0,375.0
2008_004677,train,375.0,500.0
2008_004678,train,500.0,375.0
2008_004679,train,500.0,375.0
2008_004690,train,500.0,375.0
2008_004692,train,480.0,360.0
2008_004697,train,500.0,377.0
2008_004703,train,500.0,375.0
2008_004707,train,500.0,375.0
2008_004713,train,500.0,375.0
2008_004719,train,500.0,375.0
2008_004725,train,382.0,500.0
2008_004732,train,500.0,333.0
2008_004739,train,500.0,333.0
2008_004749,train,360.0,480.0
2008_004750,train,500.0,333.0
2008_004752,train,500.0,333.0
2008_004763,train,500.0,334.0
2008_004764,train,500.0,437.0
2008_004767,train,500.0,375.0
2008_004770,train,500.0,324.0
2008_004776,train,500.0,375.0
2008_004777,train,500.0,336.0
2008_004781,train,500.0,333.0
2008_004783,train,500.0,375.0
2008_004786,train,500.0,375.0
2008_004802,train,500.0,333.0
2008_004804,train,500.0,375.0
2008_004807,train,375.0,500.0
2008_004808,train,500.0,375.0
2008_004821,train,500.0,333.0
2008_004822,train,500.0,375.0
2008_004827,train,500.0,375.0
2008_004834,train,500.0,375.0
2008_004838,train,500.0,375.0
2008_004841,train,500.0,333.0
2008_004844,train,500.0,375.0
2008_004845,train,500.0,333.0
2008_004847,train,500.0,375.0
2008_004849,train,500.0,333.0
2008_004850,train,347.0,500.0
2008_004856,train,500.0,375.0
2008_004858,train,500.0,333.0
2008_004868,train,500.0,357.0
2008_004869,train,500.0,375.0
2008_004872,train,500.0,375.0
2008_004874,train,375.0,500.0
2008_004876,train,500.0,375.0
2008_004892,train,500.0,322.0
2008_004893,train,500.0,380.0
2008_004899,train,500.0,375.0
2008_004903,train,333.0,500.0
2008_004908,train,500.0,281.0
2008_004911,train,500.0,392.0
2008_004914,train,375.0,500.0
2008_004917,train,500.0,333.0
2008_004920,train,500.0,333.0
2008_004931,train,500.0,375.0
2008_004934,train,500.0,375.0
2008_004937,train,500.0,375.0
2008_004938,train,374.0,500.0
2008_004945,train,500.0,375.0
2008_004946,train,500.0,354.0
2008_004950,train,266.0,400.0
2008_004961,train,362.0,241.0
2008_004964,train,375.0,500.0
2008_004966,train,500.0,298.0
2008_004969,train,333.0,500.0
2008_004970,train,500.0,500.0
2008_004973,train,500.0,357.0
2008_004976,train,500.0,333.0
2008_004977,train,500.0,375.0
2008_004981,train,375.0,500.0
2008_004983,train,500.0,375.0
2008_004985,train,375.0,500.0
2008_004990,train,500.0,375.0
2008_004991,train,480.0,359.0
2008_004998,train,375.0,500.0
2008_005000,train,500.0,333.0
2008_005006,train,497.0,500.0
2008_005013,train,500.0,333.0
2008_005016,train,368.0,500.0
2008_005033,train,500.0,416.0
2008_005036,train,500.0,333.0
2008_005040,train,486.0,500.0
2008_005042,train,500.0,375.0
2008_005045,train,333.0,500.0
2008_005051,train,500.0,375.0
2008_005055,train,375.0,500.0
2008_005064,train,500.0,400.0
2008_005066,train,500.0,371.0
2008_005071,train,500.0,375.0
2008_005074,train,500.0,274.0
2008_005078,train,500.0,334.0
2008_005080,train,343.0,500.0
2008_005081,train,400.0,300.0
2008_005082,train,500.0,375.0
2008_005084,train,500.0,357.0
2008_005088,train,500.0,375.0
2008_005090,train,375.0,500.0
2008_005094,train,500.0,375.0
2008_005101,train,400.0,500.0
2008_005108,train,500.0,156.0
2008_005115,train,327.0,500.0
2008_005127,train,500.0,375.0
2008_005132,train,500.0,331.0
2008_005133,train,500.0,375.0
2008_005134,train,500.0,333.0
2008_005136,train,500.0,429.0
2008_005137,train,500.0,375.0
2008_005146,train,500.0,375.0
2008_005150,train,500.0,375.0
2008_005158,train,500.0,333.0
2008_005159,train,500.0,400.0
2008_005168,train,500.0,375.0
2008_005171,train,500.0,332.0
2008_005172,train,500.0,307.0
2008_005174,train,500.0,375.0
2008_005178,train,500.0,375.0
2008_005186,train,500.0,375.0
2008_005193,train,500.0,333.0
2008_005196,train,500.0,375.0
2008_005201,train,500.0,369.0
2008_005209,train,500.0,375.0
2008_005213,train,500.0,333.0
2008_005214,train,500.0,333.0
2008_005216,train,500.0,375.0
2008_005218,train,375.0,500.0
2008_005220,train,500.0,375.0
2008_005221,train,375.0,500.0
2008_005231,train,375.0,500.0
2008_005234,train,500.0,403.0
2008_005236,train,375.0,500.0
2008_005240,train,500.0,333.0
2008_005247,train,500.0,375.0
2008_005248,train,500.0,375.0
2008_005250,train,500.0,375.0
2008_005266,train,500.0,375.0
2008_005269,train,500.0,359.0
2008_005271,train,500.0,375.0
2008_005279,train,500.0,333.0
2008_005281,train,500.0,375.0
2008_005283,train,500.0,375.0
2008_005294,train,360.0,208.0
2008_005295,train,500.0,375.0
2008_005296,train,500.0,377.0
2008_005297,train,500.0,375.0
2008_005300,train,500.0,379.0
2008_005303,train,500.0,393.0
2008_005310,train,500.0,332.0
2008_005315,train,400.0,300.0
2008_005321,train,375.0,500.0
2008_005324,train,500.0,375.0
2008_005325,train,500.0,375.0
2008_005329,train,500.0,375.0
2008_005331,train,500.0,375.0
2008_005333,train,500.0,309.0
2008_005336,train,500.0,375.0
2008_005342,train,500.0,375.0
2008_005345,train,333.0,500.0
2008_005349,train,500.0,207.0
2008_005350,train,375.0,500.0
2008_005354,train,500.0,340.0
2008_005357,train,500.0,356.0
2008_005362,train,500.0,332.0
2008_005363,train,500.0,375.0
2008_005365,train,500.0,500.0
2008_005367,train,500.0,375.0
2008_005375,train,500.0,371.0
2008_005376,train,500.0,375.0
2008_005380,train,333.0,500.0
2008_005382,train,500.0,374.0
2008_005386,train,500.0,375.0
2008_005389,train,500.0,375.0
2008_005395,train,500.0,374.0
2008_005396,train,333.0,500.0
2008_005400,train,363.0,500.0
2008_005405,train,500.0,375.0
2008_005408,train,461.0,389.0
2008_005412,train,500.0,375.0
2008_005414,train,500.0,375.0
2008_005415,train,500.0,375.0
2008_005429,train,500.0,370.0
2008_005433,train,500.0,333.0
2008_005443,train,500.0,332.0
2008_005449,train,500.0,375.0
2008_005451,train,500.0,375.0
2008_005456,train,380.0,500.0
2008_005463,train,500.0,331.0
2008_005465,train,500.0,322.0
2008_005473,train,500.0,333.0
2008_005477,train,333.0,500.0
2008_005484,train,500.0,375.0
2008_005491,train,500.0,375.0
2008_005494,train,500.0,375.0
2008_005496,train,436.0,500.0
2008_005500,train,375.0,500.0
2008_005502,train,500.0,330.0
2008_005505,train,500.0,202.0
2008_005507,train,486.0,500.0
2008_005512,train,500.0,375.0
2008_005514,train,500.0,375.0
2008_005517,train,500.0,333.0
2008_005519,train,480.0,321.0
2008_005521,train,500.0,375.0
2008_005523,train,500.0,375.0
2008_005526,train,500.0,375.0
2008_005527,train,500.0,375.0
2008_005531,train,500.0,400.0
2008_005536,train,350.0,189.0
2008_005541,train,500.0,375.0
2008_005549,train,500.0,281.0
2008_005558,train,422.0,500.0
2008_005560,train,375.0,500.0
2008_005561,train,375.0,500.0
2008_005567,train,500.0,375.0
2008_005569,train,375.0,500.0
2008_005570,train,500.0,375.0
2008_005572,train,500.0,375.0
2008_005584,train,500.0,368.0
2008_005589,train,500.0,439.0
2008_005591,train,500.0,333.0
2008_005593,train,500.0,375.0
2008_005600,train,500.0,375.0
2008_005603,train,468.0,261.0
2008_005609,train,375.0,500.0
2008_005610,train,500.0,332.0
2008_005616,train,270.0,500.0
2008_005618,train,429.0,500.0
2008_005623,train,500.0,250.0
2008_005625,train,500.0,375.0
2008_005626,train,500.0,333.0
2008_005634,train,500.0,333.0
2008_005636,train,400.0,300.0
2008_005639,train,500.0,375.0
2008_005641,train,500.0,334.0
2008_005650,train,500.0,375.0
2008_005653,train,500.0,386.0
2008_005656,train,500.0,374.0
2008_005668,train,500.0,375.0
2008_005673,train,500.0,375.0
2008_005675,train,500.0,375.0
2008_005678,train,500.0,375.0
2008_005679,train,500.0,400.0
2008_005682,train,500.0,280.0
2008_005683,train,500.0,375.0
2008_005698,train,500.0,384.0
2008_005705,train,500.0,375.0
2008_005706,train,500.0,375.0
2008_005707,train,500.0,375.0
2008_005713,train,500.0,375.0
2008_005714,train,500.0,375.0
2008_005716,train,500.0,375.0
2008_005719,train,500.0,375.0
2008_005724,train,333.0,500.0
2008_005728,train,500.0,375.0
2008_005736,train,500.0,375.0
2008_005737,train,269.0,500.0
2008_005739,train,375.0,500.0
2008_005742,train,500.0,375.0
2008_005747,train,375.0,500.0
2008_005752,train,500.0,332.0
2008_005757,train,500.0,333.0
2008_005758,train,375.0,500.0
2008_005761,train,500.0,388.0
2008_005767,train,333.0,500.0
2008_005770,train,500.0,375.0
2008_005780,train,500.0,414.0
2008_005791,train,450.0,360.0
2008_005794,train,500.0,375.0
2008_005800,train,375.0,500.0
2008_005803,train,500.0,477.0
2008_005810,train,500.0,375.0
2008_005817,train,500.0,333.0
2008_005818,train,500.0,334.0
2008_005822,train,500.0,375.0
2008_005823,train,372.0,500.0
2008_005832,train,289.0,432.0
2008_005834,train,500.0,357.0
2008_005839,train,500.0,375.0
2008_005843,train,500.0,375.0
2008_005845,train,500.0,333.0
2008_005850,train,500.0,375.0
2008_005853,train,500.0,375.0
2008_005855,train,500.0,375.0
2008_005856,train,500.0,414.0
2008_005867,train,500.0,333.0
2008_005871,train,500.0,377.0
2008_005873,train,500.0,363.0
2008_005874,train,500.0,375.0
2008_005878,train,375.0,500.0
2008_005882,train,500.0,375.0
2008_005890,train,500.0,161.0
2008_005891,train,500.0,333.0
2008_005893,train,500.0,333.0
2008_005897,train,500.0,327.0
2008_005902,train,375.0,500.0
2008_005903,train,500.0,378.0
2008_005905,train,293.0,500.0
2008_005916,train,500.0,333.0
2008_005921,train,500.0,453.0
2008_005923,train,500.0,375.0
2008_005926,train,375.0,500.0
2008_005929,train,500.0,375.0
2008_005935,train,364.0,500.0
2008_005937,train,375.0,500.0
2008_005938,train,500.0,330.0
2008_005945,train,375.0,500.0
2008_005954,train,500.0,375.0
2008_005956,train,500.0,375.0
2008_005959,train,500.0,375.0
2008_005960,train,500.0,381.0
2008_005967,train,500.0,375.0
2008_005968,train,500.0,375.0
2008_005972,train,500.0,381.0
2008_005976,train,500.0,357.0
2008_005979,train,333.0,500.0
2008_005982,train,500.0,323.0
2008_005991,train,495.0,500.0
2008_005997,train,500.0,375.0
2008_006000,train,500.0,333.0
2008_006004,train,375.0,500.0
2008_006014,train,500.0,375.0
2008_006020,train,500.0,334.0
2008_006032,train,333.0,500.0
2008_006039,train,500.0,375.0
2008_006046,train,375.0,500.0
2008_006049,train,500.0,375.0
2008_006062,train,500.0,375.0
2008_006064,train,500.0,376.0
2008_006065,train,500.0,375.0
2008_006067,train,500.0,375.0
2008_006070,train,500.0,413.0
2008_006074,train,500.0,333.0
2008_006076,train,500.0,375.0
2008_006078,train,500.0,375.0
2008_006081,train,375.0,500.0
2008_006085,train,500.0,357.0
2008_006090,train,500.0,346.0
2008_006092,train,375.0,500.0
2008_006096,train,500.0,333.0
2008_006099,train,375.0,500.0
2008_006102,train,333.0,500.0
2008_006111,train,500.0,375.0
2008_006119,train,500.0,338.0
2008_006121,train,375.0,500.0
2008_006124,train,375.0,500.0
2008_006128,train,375.0,500.0
2008_006129,train,500.0,375.0
2008_006133,train,369.0,500.0
2008_006135,train,375.0,500.0
2008_006136,train,500.0,375.0
2008_006140,train,500.0,375.0
2008_006145,train,500.0,375.0
2008_006152,train,500.0,375.0
2008_006158,train,376.0,500.0
2008_006164,train,500.0,351.0
2008_006170,train,500.0,333.0
2008_006181,train,353.0,500.0
2008_006182,train,500.0,333.0
2008_006186,train,383.0,500.0
2008_006188,train,500.0,375.0
2008_006192,train,500.0,375.0
2008_006194,train,500.0,422.0
2008_006195,train,375.0,500.0
2008_006210,train,500.0,375.0
2008_006211,train,500.0,334.0
2008_006213,train,500.0,335.0
2008_006215,train,500.0,375.0
2008_006220,train,500.0,326.0
2008_006221,train,500.0,333.0
2008_006224,train,500.0,333.0
2008_006225,train,500.0,375.0
2008_006232,train,375.0,500.0
2008_006234,train,500.0,395.0
2008_006235,train,375.0,500.0
2008_006242,train,500.0,490.0
2008_006244,train,500.0,394.0
2008_006249,train,500.0,167.0
2008_006250,train,500.0,375.0
2008_006253,train,428.0,500.0
2008_006256,train,500.0,375.0
2008_006257,train,430.0,500.0
2008_006258,train,500.0,375.0
2008_006265,train,500.0,375.0
2008_006271,train,500.0,375.0
2008_006272,train,321.0,414.0
2008_006273,train,500.0,375.0
2008_006276,train,500.0,362.0
2008_006280,train,500.0,375.0
2008_006281,train,500.0,375.0
2008_006289,train,500.0,333.0
2008_006294,train,300.0,161.0
2008_006295,train,500.0,375.0
2008_006300,train,500.0,368.0
2008_006315,train,500.0,375.0
2008_006317,train,500.0,333.0
2008_006323,train,500.0,334.0
