image_id,split,cls,xmin,ymin,xmax,ymax,difficult,truncated,occluded,width,height,box_w,box_h,box_area,aspect_ratio,norm_area
2008_000405,train,boat,1,97,87,138,1,1,0,500,195,87,42,3654,2.0714285714285716,0.037476923076923074
2008_000415,train,person,1,132,255,375,0,1,0,500,375,255,244,62220,1.0450819672131149,0.33184
2008_000416,train,person,69,169,279,499,0,1,0,375,500,211,331,69841,0.6374622356495468,0.37248533333333333
2008_000416,train,person,303,169,375,500,0,1,0,375,500,73,332,24236,0.21987951807228914,0.12925866666666666
2008_000421,train,person,1,171,308,375,0,1,1,500,375,308,205,63140,1.502439024390244,0.3367466666666667
2008_000421,train,person,61,161,414,375,0,1,1,500,375,354,215,76110,1.6465116279069767,0.40592
2008_000421,train,bottle,409,128,426,158,0,1,0,500,375,18,31,558,0.5806451612903226,0.002976
2008_000421,train,sofa,1,141,446,375,0,1,1,500,375,446,235,104810,1.897872340425532,0.5589866666666666
2008_000421,train,person,156,106,488,375,0,1,1,500,375,333,270,89910,1.2333333333333334,0.47952
2008_000422,train,person,25,36,300,407,0,0,0,375,500,276,372,102672,0.7419354838709677,0.547584
2008_000426,train,person,25,1,500,332,0,1,0,500,332,476,332,158032,1.4337349397590362,0.952
2008_000428,train,horse,1,43,378,237,0,0,0,400,253,378,195,73710,1.9384615384615385,0.7283596837944664
2008_000432,train,person,215,2,446,375,0,1,0,500,375,232,374,86768,0.6203208556149733,0.46276266666666666
2008_000432,train,chair,36,1,142,200,0,0,1,500,375,107,200,21400,0.535,0.11413333333333334
2008_000435,train,diningtable,1,237,447,335,1,1,0,447,335,447,99,44253,4.515151515151516,0.2955223880597015
2008_000435,train,person,78,36,218,240,0,1,0,447,335,141,205,28905,0.6878048780487804,0.19302814785134728
2008_000435,train,person,200,12,389,243,0,1,0,447,335,190,232,44080,0.8189655172413793,0.2943670907208922
2008_000435,train,person,164,174,255,246,0,1,0,447,335,92,73,6716,1.2602739726027397,0.04484957761527931
2008_000436,train,person,97,66,301,335,0,1,1,447,335,205,270,55350,0.7592592592592593,0.36962836822598416
2008_000437,train,boat,65,342,151,375,0,0,0,500,375,87,34,2958,2.5588235294117645,0.015776
2008_000437,train,boat,99,337,172,364,0,0,1,500,375,74,28,2072,2.642857142857143,0.011050666666666667
2008_000442,train,person,10,24,332,414,0,0,1,335,447,323,391,126293,0.8260869565217391,0.8433870913886942
2008_000442,train,person,1,1,315,447,0,1,1,335,447,315,447,140805,0.7046979865771812,0.9402985074626866
2008_000443,train,person,35,1,309,409,0,0,0,335,447,275,409,112475,0.6723716381418093,0.7511102207085378
2008_000445,train,person,44,139,266,405,0,1,1,335,447,223,267,59541,0.8352059925093633,0.39761594711008713
2008_000447,train,person,84,156,260,409,0,0,1,335,447,177,254,44958,0.6968503937007874,0.30023039166583193
2008_000447,train,person,59,27,307,447,0,1,1,335,447,249,421,104829,0.5914489311163895,0.7000500851447461
2008_000448,train,person,1,16,278,500,0,1,1,375,500,278,485,134830,0.5731958762886598,0.7190933333333334
2008_000448,train,person,81,255,347,500,0,1,1,375,500,267,246,65682,1.0853658536585367,0.350304
2008_000455,train,person,1,1,500,333,0,1,0,500,333,500,333,166500,1.5015015015015014,1.0
2008_000461,train,person,3,8,500,375,0,1,0,500,375,498,368,183264,1.3532608695652173,0.977408
2008_000461,train,person,7,82,137,280,0,1,1,500,375,131,199,26069,0.6582914572864321,0.13903466666666667
2008_000461,train,person,3,109,49,222,0,1,1,500,375,47,114,5358,0.41228070175438597,0.028576
2008_000461,train,person,94,79,151,188,0,1,1,500,375,58,110,6380,0.5272727272727272,0.03402666666666666
2008_000461,train,person,126,84,186,218,0,1,1,500,375,61,135,8235,0.45185185185185184,0.04392
2008_000470,train,train,1,1,340,325,0,1,0,500,332,340,325,110500,1.0461538461538462,0.6656626506024096
2008_000471,train,boat,209,100,337,261,0,0,0,500,333,129,162,20898,0.7962962962962963,0.1255135135135135
2008_000471,train,boat,326,79,359,112,0,0,0,500,333,34,34,1156,1.0,0.006942942942942943
2008_000471,train,boat,90,83,128,136,0,0,0,500,333,39,54,2106,0.7222222222222222,0.012648648648648649
2008_000471,train,boat,164,83,197,127,0,0,0,500,333,34,45,1530,0.7555555555555555,0.009189189189189189
2008_000471,train,boat,194,78,219,121,0,0,0,500,333,26,44,1144,0.5909090909090909,0.0068708708708708705
2008_000471,train,boat,261,85,285,128,1,1,1,500,333,25,44,1100,0.5681818181818182,0.006606606606606606
2008_000480,train,person,150,108,213,289,0,0,0,500,375,64,182,11648,0.3516483516483517,0.062122666666666666
2008_000480,train,person,323,123,393,256,0,0,0,500,375,71,134,9514,0.5298507462686567,0.05074133333333333
2008_000480,train,person,462,138,482,178,0,0,0,500,375,21,41,861,0.5121951219512195,0.004592
2008_000480,train,person,479,138,496,184,0,0,0,500,375,18,47,846,0.3829787234042553,0.004512
2008_000488,train,car,307,287,486,347,0,0,0,500,375,180,61,10980,2.9508196721311477,0.05856
2008_000488,train,pottedplant,44,288,61,304,1,0,0,500,375,18,17,306,1.0588235294117647,0.001632
2008_000488,train,pottedplant,25,284,37,306,1,0,1,500,375,13,23,299,0.5652173913043478,0.0015946666666666668
2008_000491,train,pottedplant,151,1,308,256,0,1,1,500,330,158,256,40448,0.6171875,0.24513939393939393
2008_000491,train,pottedplant,185,1,313,290,0,1,1,500,330,129,290,37410,0.44482758620689655,0.22672727272727272
2008_000491,train,pottedplant,229,1,500,330,0,1,0,500,330,272,330,89760,0.8242424242424242,0.544
2008_000493,train,person,108,132,251,375,0,1,0,500,375,144,244,35136,0.5901639344262295,0.187392
2008_000493,train,person,177,76,471,375,0,1,1,500,375,295,300,88500,0.9833333333333333,0.472
2008_000493,train,person,314,161,371,242,0,1,0,500,375,58,82,4756,0.7073170731707317,0.025365333333333333
2008_000493,train,sofa,1,65,500,375,0,1,1,500,375,500,311,155500,1.607717041800643,0.8293333333333334
2008_000493,train,diningtable,327,1,462,120,0,1,1,500,375,136,120,16320,1.1333333333333333,0.08704
2008_000493,train,chair,444,41,500,121,1,1,0,500,375,57,81,4617,0.7037037037037037,0.024624
2008_000495,train,tvmonitor,1,53,157,206,0,0,0,500,375,157,154,24178,1.0194805194805194,0.12894933333333333
2008_000495,train,chair,273,240,500,375,0,1,0,500,375,228,136,31008,1.6764705882352942,0.165376
2008_000495,train,bottle,401,124,434,179,0,0,0,500,375,34,56,1904,0.6071428571428571,0.010154666666666666
2008_000499,train,horse,113,144,339,277,0,0,1,500,374,227,134,30418,1.6940298507462686,0.16266310160427808
2008_000499,train,person,226,105,287,221,0,0,1,500,374,62,117,7254,0.5299145299145299,0.03879144385026738
2008_000502,train,cat,99,18,397,391,0,0,0,405,500,299,374,111826,0.7994652406417112,0.5522271604938271
2008_000502,train,cat,38,182,240,483,0,0,0,405,500,203,302,61306,0.6721854304635762,0.30274567901234567
2008_000505,train,boat,17,81,318,375,0,1,0,500,375,302,295,89090,1.023728813559322,0.47514666666666666
2008_000512,train,bird,53,50,352,498,0,0,0,418,500,300,449,134700,0.6681514476614699,0.6444976076555023
2008_000514,train,person,37,103,250,333,0,1,0,500,333,214,231,49434,0.9264069264069265,0.2969009009009009
2008_000514,train,person,237,105,404,333,0,1,1,500,333,168,229,38472,0.7336244541484717,0.23106306306306307
2008_000514,train,person,374,101,500,333,0,1,1,500,333,127,233,29591,0.5450643776824035,0.17772372372372372
2008_000515,train,bird,142,32,429,477,0,0,0,500,490,288,446,128448,0.6457399103139013,0.5242775510204082
2008_000515,train,bird,1,1,106,351,0,1,0,500,490,106,351,37206,0.301994301994302,0.15186122448979592
2008_000527,train,person,1,48,294,369,0,1,0,335,447,294,322,94668,0.9130434782608695,0.6321947310427727
2008_000531,train,bicycle,99,183,203,263,0,0,1,500,375,105,81,8505,1.2962962962962963,0.04536
2008_000531,train,person,106,130,191,257,0,0,1,500,375,86,128,11008,0.671875,0.058709333333333336
2008_000531,train,car,247,156,466,239,0,0,0,500,375,220,84,18480,2.619047619047619,0.09856
2008_000540,train,person,156,118,402,375,0,1,0,500,375,247,258,63726,0.9573643410852714,0.339872
2008_000544,train,person,227,1,488,333,0,1,0,500,333,262,333,87246,0.7867867867867868,0.524
2008_000545,train,motorbike,252,170,364,243,0,0,1,500,375,113,74,8362,1.527027027027027,0.044597333333333336
2008_000545,train,person,294,137,339,221,0,0,1,500,375,46,85,3910,0.5411764705882353,0.020853333333333335
2008_000548,train,person,47,113,196,500,0,1,0,325,500,150,388,58200,0.3865979381443299,0.35815384615384616
2008_000548,train,person,179,142,278,500,0,1,1,325,500,100,359,35900,0.2785515320334262,0.22092307692307692
2008_000552,train,horse,3,77,385,330,0,0,0,500,333,383,254,97282,1.5078740157480315,0.5842762762762763
2008_000552,train,person,157,13,304,167,0,0,1,500,333,148,155,22940,0.9548387096774194,0.13777777777777778
2008_000559,train,dog,1,1,500,375,0,1,0,500,375,500,375,187500,1.3333333333333333,1.0
2008_000561,train,person,225,244,426,476,0,1,0,500,476,202,233,47066,0.8669527896995708,0.1977563025210084
2008_000561,train,person,16,96,264,476,0,1,1,500,476,249,381,94869,0.6535433070866141,0.39860924369747897
2008_000561,train,person,98,3,299,397,0,1,1,500,476,202,395,79790,0.5113924050632911,0.33525210084033613
2008_000561,train,person,236,21,390,290,0,1,0,500,476,155,270,41850,0.5740740740740741,0.1758403361344538
2008_000561,train,person,319,72,499,465,0,1,1,500,476,181,394,71314,0.4593908629441624,0.2996386554621849
2008_000563,train,car,217,83,328,221,0,1,1,328,500,112,139,15568,0.8057553956834532,0.09492682926829268
2008_000563,train,person,60,55,308,482,0,0,1,328,500,249,428,106572,0.5817757009345794,0.649829268292683
2008_000563,train,motorbike,1,240,197,492,0,0,0,328,500,197,253,49841,0.7786561264822134,0.3039085365853659
2008_000567,train,boat,103,51,412,289,0,0,0,500,318,310,239,74090,1.297071129707113,0.4659748427672956
2008_000572,train,person,1,1,148,260,0,1,1,500,375,148,260,38480,0.5692307692307692,0.20522666666666667
2008_000572,train,chair,348,199,500,325,0,1,1,500,375,153,127,19431,1.204724409448819,0.103632
2008_000578,train,tvmonitor,54,192,386,375,0,1,0,500,375,333,184,61272,1.809782608695652,0.326784
2008_000578,train,person,103,68,270,199,0,1,1,500,375,168,132,22176,1.2727272727272727,0.118272
2008_000578,train,chair,1,136,54,375,1,1,0,500,375,54,240,12960,0.225,0.06912
2008_000583,train,person,213,100,272,300,0,0,0,500,326,60,201,12060,0.29850746268656714,0.07398773006134969
2008_000583,train,person,248,88,310,289,0,0,1,500,326,63,202,12726,0.3118811881188119,0.07807361963190185
2008_000583,train,car,353,118,411,144,0,0,1,500,326,59,27,1593,2.185185185185185,0.009773006134969325
2008_000583,train,motorbike,418,126,454,146,1,0,0,500,326,37,21,777,1.7619047619047619,0.004766871165644172
2008_000584,train,person,177,144,244,342,0,0,0,500,375,68,199,13532,0.3417085427135678,0.07217066666666666
2008_000585,train,aeroplane,1,5,499,375,0,1,0,500,375,499,371,185129,1.3450134770889488,0.9873546666666667
2008_000588,train,person,151,55,393,323,0,0,1,500,375,243,269,65367,0.9033457249070632,0.348624
2008_000588,train,person,33,1,287,338,0,0,1,500,375,255,338,86190,0.7544378698224852,0.45968
2008_000588,train,chair,169,45,479,373,0,1,1,500,375,311,329,102319,0.9452887537993921,0.5457013333333334
2008_000588,train,chair,1,77,188,375,0,1,1,500,375,188,299,56212,0.6287625418060201,0.29979733333333336
2008_000595,train,car,43,358,368,489,0,0,0,412,500,326,132,43032,2.4696969696969697,0.20889320388349514
2008_000607,train,person,148,23,500,333,0,1,0,500,333,353,311,109783,1.135048231511254,0.6593573573573573
2008_000613,train,car,18,69,500,375,0,1,0,500,375,483,307,148281,1.5732899022801303,0.790832
2008_000613,train,person,263,2,297,85,0,1,1,500,375,35,84,2940,0.4166666666666667,0.01568
2008_000613,train,person,201,33,233,63,0,1,0,500,375,33,31,1023,1.064516129032258,0.005456
2008_000613,train,person,128,32,168,64,0,1,0,500,375,41,33,1353,1.2424242424242424,0.007216
2008_000613,train,person,47,44,82,101,0,1,0,500,375,36,58,2088,0.6206896551724138,0.011136
2008_000613,train,person,20,40,49,94,0,1,1,500,375,30,55,1650,0.5454545454545454,0.0088
2008_000613,train,car,1,59,321,250,0,1,1,500,375,321,192,61632,1.671875,0.328704
2008_000615,train,person,123,51,287,339,0,0,1,500,375,165,289,47685,0.5709342560553633,0.25432
2008_000615,train,bicycle,50,179,311,375,0,0,1,500,375,262,197,51614,1.3299492385786802,0.27527466666666667
2008_000615,train,person,114,184,201,371,1,1,1,500,375,88,188,16544,0.46808510638297873,0.08823466666666667
2008_000615,train,person,1,111,95,375,0,1,1,500,375,95,265,25175,0.3584905660377358,0.13426666666666667
2008_000619,train,cat,276,166,351,208,0,0,0,500,333,76,43,3268,1.7674418604651163,0.01962762762762763
2008_000619,train,car,82,62,201,105,0,0,0,500,333,120,44,5280,2.727272727272727,0.031711711711711714
2008_000619,train,car,364,77,445,114,0,0,0,500,333,82,38,3116,2.1578947368421053,0.018714714714714715
2008_000619,train,car,1,55,56,134,1,1,1,500,333,56,80,4480,0.7,0.02690690690690691
2008_000626,train,chair,73,307,265,500,0,1,1,375,500,193,194,37442,0.9948453608247423,0.19969066666666666
2008_000628,train,person,69,1,500,333,0,1,0,500,333,432,333,143856,1.2972972972972974,0.864
2008_000636,train,person,62,156,213,426,0,0,1,320,426,152,271,41192,0.5608856088560885,0.3021713615023474
2008_000636,train,person,62,14,257,426,0,1,1,320,426,196,413,80948,0.4745762711864407,0.5938086854460094
2008_000636,train,sofa,1,136,320,426,0,1,1,320,426,320,291,93120,1.0996563573883162,0.6830985915492958
2008_000641,train,cat,3,85,231,247,0,0,0,500,375,229,163,37327,1.4049079754601228,0.19907733333333333
2008_000641,train,dog,162,163,482,356,0,0,0,500,375,321,194,62274,1.6546391752577319,0.332128
2008_000645,train,person,64,19,261,240,0,0,0,320,240,198,222,43956,0.8918918918918919,0.57234375
2008_000646,train,person,21,33,288,191,0,0,0,320,213,268,159,42612,1.6855345911949686,0.6251760563380282
2008_000648,train,person,121,31,374,331,0,1,0,500,331,254,301,76454,0.8438538205980066,0.46195770392749247
2008_000648,train,sofa,55,49,500,331,0,1,1,500,331,446,283,126218,1.5759717314487633,0.7626465256797583
2008_000648,train,bottle,12,118,42,185,0,0,0,500,331,31,68,2108,0.45588235294117646,0.012737160120845921
2008_000650,train,person,16,1,293,240,0,1,0,320,240,278,240,66720,1.1583333333333334,0.86875
2008_000655,train,person,1,233,146,480,0,1,0,320,480,146,248,36208,0.5887096774193549,0.23572916666666666
2008_000655,train,person,97,3,320,480,0,1,1,320,480,224,478,107072,0.4686192468619247,0.6970833333333334
2008_000669,train,sheep,2,2,442,375,0,1,0,500,375,441,374,164934,1.179144385026738,0.879648
2008_000672,train,person,19,1,252,213,0,1,1,320,213,234,213,49842,1.0985915492957747,0.73125
2008_000674,train,person,1,187,271,480,0,1,1,320,480,271,294,79674,0.9217687074829932,0.5187109375
2008_000674,train,person,1,89,194,447,0,1,0,320,480,194,359,69646,0.5403899721448467,0.45342447916666667
2008_000676,train,dog,192,107,500,463,0,1,0,500,483,309,357,110313,0.865546218487395,0.4567826086956522
2008_000676,train,dog,11,36,277,318,0,1,1,500,483,267,283,75561,0.9434628975265018,0.31288198757763974
2008_000678,train,bird,17,74,375,497,0,1,1,375,500,359,424,152216,0.8466981132075472,0.8118186666666667
2008_000683,train,person,1,284,330,443,0,0,0,334,500,330,160,52800,2.0625,0.3161676646706587
2008_000683,train,person,7,6,334,500,0,1,1,334,500,328,495,162360,0.6626262626262627,0.9722155688622754
2008_000689,train,motorbike,29,145,419,329,0,0,0,500,333,391,185,72335,2.1135135135135137,0.43444444444444447
2008_000689,train,person,127,71,323,240,0,0,0,500,333,197,170,33490,1.1588235294117648,0.20114114114114115
2008_000689,train,person,25,15,104,88,0,1,0,500,333,80,74,5920,1.0810810810810811,0.035555555555555556
2008_000689,train,person,84,1,168,73,0,1,0,500,333,85,73,6205,1.1643835616438356,0.03726726726726727
2008_000689,train,person,168,1,265,72,0,1,0,500,333,98,72,7056,1.3611111111111112,0.04237837837837838
2008_000689,train,person,267,1,347,89,1,1,1,500,333,81,89,7209,0.9101123595505618,0.043297297297297296
2008_000689,train,person,310,1,385,84,1,1,1,500,333,76,84,6384,0.9047619047619048,0.03834234234234234
2008_000689,train,person,366,6,483,92,0,1,0,500,333,118,87,10266,1.3563218390804597,0.061657657657657655
2008_000694,train,person,239,91,308,221,0,1,1,500,375,70,131,9170,0.5343511450381679,0.04890666666666667
2008_000694,train,person,396,102,440,171,0,1,1,500,375,45,70,3150,0.6428571428571429,0.0168
2008_000694,train,person,239,105,431,375,0,1,1,500,375,193,271,52303,0.7121771217712177,0.2789493333333333
2008_000694,train,person,344,61,359,83,1,1,0,500,375,16,23,368,0.6956521739130435,0.001962666666666667
2008_000694,train,person,60,13,271,375,0,1,0,500,375,212,363,76956,0.5840220385674931,0.410432
2008_000694,train,person,411,86,500,366,0,1,1,500,375,90,281,25290,0.3202846975088968,0.13488
2008_000696,train,horse,208,9,284,226,0,0,0,500,286,77,218,16786,0.3532110091743119,0.11738461538461538
2008_000703,train,bottle,318,187,329,223,0,0,0,500,375,12,37,444,0.32432432432432434,0.002368
2008_000704,train,chair,87,179,179,282,0,0,1,500,337,93,104,9672,0.8942307692307693,0.05740059347181009
2008_000704,train,sofa,136,173,397,337,0,1,1,500,337,262,165,43230,1.587878787878788,0.2565578635014837
2008_000704,train,person,131,164,327,337,0,1,1,500,337,197,174,34278,1.132183908045977,0.20343026706231454
2008_000704,train,sofa,6,153,169,261,1,0,1,500,337,164,109,17876,1.5045871559633028,0.10608902077151336
2008_000711,train,cow,1,5,294,240,0,1,0,500,334,294,236,69384,1.2457627118644068,0.41547305389221556
2008_000711,train,cow,328,39,500,265,0,1,0,500,334,173,227,39271,0.762114537444934,0.2351556886227545
2008_000711,train,cow,133,177,274,240,0,1,1,500,334,142,64,9088,2.21875,0.054419161676646705
2008_000711,train,cow,220,15,418,226,0,1,1,500,334,199,212,42188,0.9386792452830188,0.25262275449101795
2008_000716,train,aeroplane,5,82,277,175,0,0,0,500,278,273,94,25662,2.904255319148936,0.18461870503597122
2008_000716,train,aeroplane,298,116,483,182,0,0,0,500,278,186,67,12462,2.7761194029850746,0.0896546762589928
2008_000719,train,person,121,46,375,333,0,1,0,500,333,255,288,73440,0.8854166666666666,0.4410810810810811
2008_000719,train,car,1,162,136,216,0,1,1,500,333,136,55,7480,2.4727272727272727,0.044924924924924926
2008_000719,train,car,81,192,137,236,0,1,0,500,333,57,45,2565,1.2666666666666666,0.015405405405405406
